Location_Type,Sampling_Area,Site_Number,Collection_Date,Collection_Time,Vegetation_Species,Cones_Present,Stem_Height,Stem_DBH,Crown_Class,Health_Status,Damage_Mode,Trunk_Wound,Crown_Remaining,Leaves_Remaining,Terrain_Aspect,Photo_Tag,Photo_Tree,Tree_Notes
forest,CRBU: Carbon Creek (CR),1770,7/7/2025,9:52:00,Pinaceae-Abies lasiocarpa,No,29.7,31.5,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i, (% red): percentage of reddish-brown needles occupying the remaining canopy",0 = no visible trunk wound,85,65,210,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1462839430686c904a9b490.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1755962965686c904ad0bf4.jpg,30% red needles
forest,CRBU: Carbon Creek (CR),1769,7/7/2025,9:41:00,Pinaceae-Picea engelmannii,Yes,23,75.2,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,250,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1518526739686c903f6c28f.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1000564684686c903feb311.jpg,NA
forest,CRBU: Carbon Creek (CR),1768,7/7/2025,9:35:00,Pinaceae-Pinus contorta,No,26.4,36.8,I: Intermediate,S: standing,NA,1 = a small wound less than dbh x dbh in area,100,100,50,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1374895207686c90348b67a.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2082722382686c9034d1dfb.jpg,NA
forest,CRBU: Carbon Creek (CR),1767,7/7/2025,9:28:00,Pinaceae-Picea engelmannii,No,30.9,46.8,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,180,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1915849066686c902bdd3a3.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1720071065686c902d0a4eb.jpg,NA
forest,CRBU: Carbon Creek (CR),1766,7/7/2025,9:20:00,Pinaceae-Abies lasiocarpa,Yes,26.8,51.1,C: Codominant,S: standing,"Lightning: crack or char scar down stem, or a cluster of dead trees, Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",2 = medium wound greater than dbh x dbh in area but less than 50% of the living length or penetratin,100,100,220,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1863056204686c902245088.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_618829413686c9022cf8f9.jpg,Uncertain height
forest,CRBU: Carbon Creek (CR),1765,7/7/2025,9:09:00,Pinaceae-Abies lasiocarpa,Yes,23.8,43.8,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i, (% red): percentage of reddish-brown needles occupying the remaining canopy",0 = no visible trunk wound,90,75,120,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1656522356686c90191a3b7.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2076286660686c90195e808.jpg,"20% red needles , 2 stems"
forest,CRBU: Carbon Creek (CR),1764,7/7/2025,9:08:00,Pinaceae-Picea engelmannii,Yes,23.5,65.7,D: Dominant,S: standing,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium, Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",1 = a small wound less than dbh x dbh in area,100,100,155,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_897531682686c900859df8.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_823228519686c9008aa749.jpg,NA
forest,CRBU: Carbon Creek (CR),1763,7/7/2025,8:53:00,Pinaceae-Pinus contorta,Yes,29.8,53.2,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,170,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1043796318686c8fffdf8f2.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1643618033686c90010e4c5.jpg,Slingshot sample
forest,CRBU: Carbon Creek (CR),1762,7/7/2025,8:48:00,Pinaceae-Picea engelmannii,Yes,34.4,63.6,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,135,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_181942886686c8ff747908.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_184406268686c8ff77abee.jpg,NA
forest,CRBU: Carbon Creek (CR),1761,7/7/2025,8:38:00,Pinaceae-Pinus contorta,Yes,22.1,50.9,D: Dominant,S: standing,NA,0 = no visible trunk wound,98,98,210,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_69530421686c8fee44c99.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1178147428686c8fee82ce3.jpg,Soil
forest,CRBU: Paradise Basin (PB),1760,7/6/2025,13:25:00,Pinaceae-Picea engelmannii,Yes,9.3,28.2,D: Dominant,L: leaning,NA,0 = no visible trunk wound,100,95,140,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_982854628686b30f64d394.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1712162328686b30f69d805.jpg,NA
forest,CRBU: Paradise Basin (PB),1759,7/6/2025,12:40:00,Pinaceae-Picea engelmannii,Yes,14,51,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,90,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1634618492686b30ef95c99.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1006713463686b30f217f28.jpg,NA
forest,CRBU: Paradise Basin (PB),1758,7/6/2025,12:34:00,Pinaceae-Abies lasiocarpa,Yes,8,22.5,C: Codominant,S: standing,NA,3 = large wound where either greater than 50% of the living length or greater than 50% of the basal,80,90,115,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_573665844686b30eaa4d84.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_275118003686b30eae4c19.jpg,NA
forest,CRBU: Paradise Basin (PB),1757,7/6/2025,12:22:00,Pinaceae-Picea engelmannii,Yes,15.1,38.9,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,70,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_315713881686b30e200e68.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1319231642686b30e58281d.jpg,NA
forest,CRBU: Paradise Basin (PB),1756,7/6/2025,12:10:00,Pinaceae-Picea engelmannii,Yes,10.3,35.6,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,55,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_150101087686b30d97fe31.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_942146597686b30dccff3e.jpg,NA
forest,CRBU: Paradise Basin (PB),1755,7/6/2025,12:03:00,Pinaceae-Abies lasiocarpa,No,6.3,18,C: Codominant,L: leaning,NA,1 = a small wound less than dbh x dbh in area,100,100,170,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_123947073686b30d412b4e.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_817220991686b30d44eb8f.jpg,Two crowns as the stem splits
forest,CRBU: Paradise Basin (PB),1754,7/6/2025,11:47:00,Pinaceae-Picea engelmannii,Yes,8.2,26.3,C: Codominant,L: leaning,NA,0 = no visible trunk wound,100,100,45,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_171040852686b30ce52aaf.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1225205536686b30cea2b46.jpg,Dbh at 1.1 m
forest,CRBU: Paradise Basin (PB),1753,7/6/2025,11:33:00,Pinaceae-Picea engelmannii,Yes,5.6,35.5,D: Dominant,L: leaning,"Breakage: main stem break (e.g. from wind or another tree impact), Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",3 = large wound where either greater than 50% of the living length or greater than 50% of the basal,70,95,90,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1128932678686b30c8df6d0.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_921280013686b30c93ca1c.jpg,NA
forest,CRBU: Paradise Basin (PB),1752,7/6/2025,10:54:00,Pinaceae-Picea engelmannii,No,5.2,8.3,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,175,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_654970562686b30c3290ae.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_794531883686b30c36f289.jpg,NA
forest,CRBU: Paradise Basin (PB),1751,7/6/2025,10:40:00,Pinaceae-Picea engelmannii,Yes,13.5,47.4,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,160,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1886537350686b30bbd7c66.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1893388455686b30bc20aa7.jpg,NA
forest,CRBU: Paradise Basin (PB),1750,7/6/2025,10:28:00,Pinaceae-Picea engelmannii,Yes,15.5,32.2,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,130,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1129960150686b30b40f64c.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1625803109686b30b4a999f.jpg,NA
forest,CRBU: Paradise Basin (PB),1749,7/6/2025,10:19:00,Pinaceae-Picea engelmannii,Yes,5.1,9.9,I: Intermediate,S: standing,NA,0 = no visible trunk wound,100,100,180,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1967347697686b30aba7563.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_523193800686b30abe86c0.jpg,NA
forest,CRBU: Paradise Basin (PB),1748,7/6/2025,10:11:00,Pinaceae-Picea engelmannii,NA,13.4,30,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,90,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1657514326686b30a74a08b.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1150586433686b30a7bb13a.jpg,NA
forest,CRBU: Paradise Basin (PB),1747,7/6/2025,10:02:00,Pinaceae-Abies lasiocarpa,No,7.3,26.1,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,40,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1084425351686b309fb499c.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1447781890686b30a05a1f3.jpg,NA
forest,CRBU: Paradise Basin (PB),1746,7/6/2025,9:44:00,Pinaceae-Picea engelmannii,Yes,10.5,43,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,15,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_42761581686b309887f21.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_617601603686b309903252.jpg,NA
forest,CRBU: Paradise Basin (PB),1745,7/6/2025,9:25:00,Pinaceae-Picea engelmannii,Yes,6.3,15.9,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,75,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1472721212686b30913f895.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_908065333686b30918df2b.jpg,Two stems(crowns) second dbh :14.8
forest,CRBU: South Baldy (SB),1744,7/1/2025,11:24:00,Pinaceae-Abies lasiocarpa,No,21.4,41.6,C: Codominant,L: leaning,NA,0 = no visible trunk wound,80,100,100,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_208529857568643f2d93d72.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_157174398968643f2e2cb0a.jpg,NA
forest,CRBU: South Baldy (SB),1743,7/1/2025,11:17:00,Pinaceae-Abies lasiocarpa,No,7.6,18.2,I: Intermediate,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",0 = no visible trunk wound,100,100,310,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_55705593068643f19141c9.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_92929176368643f1a8bfb9.jpg,Fungus due to frost damage
forest,CRBU: South Baldy (SB),1742,7/1/2025,11:06:00,Pinaceae-Picea engelmannii,Yes,23.7,55.2,D: Dominant,L: leaning,NA,0 = no visible trunk wound,100,100,300,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_143597479668643f144503b.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_71230094968643f14819a0.jpg,NA
forest,CRBU: South Baldy (SB),1741,7/1/2025,10:55:00,Pinaceae-Picea engelmannii,Yes,23.6,60.5,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,105,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_142925556268643f0e970f8.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_45220117568643f0edaac3.jpg,NA
forest,CRBU: South Baldy (SB),1740,7/1/2025,10:18:00,Pinaceae-Abies lasiocarpa,No,23.4,57.3,D: Dominant,S: standing,NA,0 = no visible trunk wound,90,100,140,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_118359327668643f0a77ef8.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_165561318368643f0ac032b.jpg,NA
forest,CRBU: South Baldy (SB),1739,7/1/2025,10:04:00,Pinaceae-Abies lasiocarpa,No,20.9,37,I: Intermediate,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",1 = a small wound less than dbh x dbh in area,90,80,125,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_98141184168643f05a5286.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_201394577568643f05edfa8.jpg,NA
forest,CRBU: South Baldy (SB),1738,7/1/2025,9:53:00,Pinaceae-Picea engelmannii,Yes,23.8,65.7,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,20,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_184500113868643efea7396.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_102050151468643eff1ea6d.jpg,NA
forest,CRBU: South Baldy (SB),1737,7/1/2025,9:40:00,Pinaceae-Abies lasiocarpa,No,23.2,62.9,D: Dominant,S: standing,NA,0 = no visible trunk wound,100,100,35,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_72875353768643efab2118.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_68024050168643efb15400.jpg,Splits into 2 stems at the top
forest,CRBU: South Baldy (SB),1736,7/1/2025,9:22:00,Pinaceae-Picea engelmannii,Yes,19.4,64.1,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,356,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_155644830068643f47617f2.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_59484165468643f4798945.jpg,NA
forest,CRBU: South Baldy (SB),1735,7/1/2025,9:14:00,Pinaceae-Picea engelmannii,Yes,21.7,56,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,150,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_115853273368643ef16a2c1.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_60524906268643ef28ca82.jpg,NA
forest,CRBU: Slide Rock Road (SL),1734,6/30/2025,11:41:00,Salicaceae-Populus tremuloides,No,12,23,D: Dominant,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",0 = no visible trunk wound,100,100,23,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_645556306686332a01aa58.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_183078785686332a057eb6.jpg,Two stems
forest,CRBU: Slide Rock Road (SL),1733,6/30/2025,11:36:00,Salicaceae-Populus tremuloides,No,13.6,35.4,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,220,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_16615327426863329b5fa03.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1310529886863329ba972b.jpg,NA
forest,CRBU: Slide Rock Road (SL),1732,6/30/2025,11:24:00,Salicaceae-Populus tremuloides,No,14.6,34.9,D: Dominant,S: standing,"Lightning: crack or char scar down stem, or a cluster of dead trees",3 = large wound where either greater than 50% of the living length or greater than 50% of the basal,90,100,210,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_11597596836863329535228.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2133413609686332958be09.jpg,NA
forest,CRBU: Slide Rock Road (SL),1731,6/30/2025,11:18:00,Salicaceae-Populus tremuloides,No,13.4,33.3,C: Codominant,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",1 = a small wound less than dbh x dbh in area,100,100,125,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_18289608706863328c77749.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_18928579906863328cba8cf.jpg,NA
forest,CRBU: Slide Rock Road (SL),1730,6/30/2025,11:03:00,Salicaceae-Populus tremuloides,No,15,22.6,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,180,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_789432308686332884a996.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1125783991686332888ef5d.jpg,NA
forest,CRBU: Slide Rock Road (SL),1727,6/30/2025,10:20:00,Pinaceae-Abies lasiocarpa,No,19.8,36.4,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i, Impacted by deadfall",0 = no visible trunk wound,80,80,0,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1939689989686332848b691.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_172223164668633284cfa39.jpg,NA
forest,CRBU: Slide Rock Road (SL),1728,6/30/2025,10:12:00,Pinaceae-Picea engelmannii,Yes,21.2,57.2,C: Codominant,S: standing,NA,0 = no visible trunk wound,98,98,180,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_185684400668633280483e3.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_40564649568633280a0318.jpg,NA
forest,CRBU: Slide Rock Road (SL),1729,6/30/2025,9:59:00,Pinaceae-Picea engelmannii,Yes,25.5,98.5,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i, Impacted by deadfall",0 = no visible trunk wound,100,100,50,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_10812214186863327c32fda.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_21279683696863327c7d270.jpg,(Living )Aspen leaning against
forest,CRBU: Slide Rock Road (SL),1726,6/30/2025,9:48:00,Pinaceae-Picea engelmannii,Yes,28.2,95,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,215,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_854219516863327522ed4.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1591156899686332757fe74.jpg,NA
forest,CRBU: Slide Rock Road (SL),1725,6/30/2025,9:39:00,Pinaceae-Picea engelmannii,Yes,25.6,67.2,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i, Impacted by deadfall",0 = no visible trunk wound,90,90,45,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_862941617686332712c97f.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_75654391868633271c87b9.jpg,Impacted by alive bent tree
forest,CRBU: Slide Rock Road (SL),1724,6/30/2025,9:28:00,Pinaceae-Abies lasiocarpa,No,19.1,31.2,D: Dominant,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead, Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,70,70,15,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_18028401206863326cdf974.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_7800093726863326dda07c.jpg,Fungus on backside of trunk
forest,CRBU: Slide Rock Road (SL),1723,6/30/2025,9:17:00,Pinaceae-Picea engelmannii,Yes,19.8,48,D: Dominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,90,90,65,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_8527913636863326953017.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_308678638686332698a195.jpg,Double stem tree
forest,CRBU: Slide Rock Road (SL),1722,6/30/2025,9:02:00,Pinaceae-Abies lasiocarpa,No,21.6,37.2,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,233,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_13875983876863326410ca9.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2020986988686332649a92a.jpg,NA
forest,CRBU: Slide Rock Road (SL),1721,6/30/2025,8:46:00,Pinaceae-Picea engelmannii,Yes,22.4,35.1,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,100,310,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1019010306863325f9fdda.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_10321977276863325fd8894.jpg,NA
forest,CRBU: Trail 403 (TL),1720,6/29/2025,11:38:00,Salicaceae-Populus tremuloides,No,10.2,21.7,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,320,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_122689736368619ac8ec3c8.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_94026744668619ac952bca.jpg,NA
forest,CRBU: Trail 403 (TL),1719,6/29/2025,11:33:00,Salicaceae-Populus tremuloides,No,10.8,20.5,C: Codominant,S: standing,"Defoliators: webbing, caterpillars, or moth larvae visible, particularly in new needles or leaves (i",0 = no visible trunk wound,100,100,65,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_143895650868619ac5a483f.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_52762378568619ac5db6ef.jpg,NA
